,groundtruth,return,actions
984,"(-8, 24, -1, 4, 24, -2, 4, 24, 1)",69.0,"[1, 4, 7, 9]"
985,"(-4, -24, 2, -8, -48, 2, -8, -24, -1)",-5.0,"[1, 4, 0, 3, 2, 5, 7, 6, 9]"
986,"(-4, -24, -2, 8, -48, 2, -8, 48, -2)",47.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
987,"(8, 24, -2, 8, 24, 2, -8, 24, 2)",69.0,"[1, 4, 7, 9]"
988,"(8, -24, -2, 8, 24, -2, -8, -24, 2)",26.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
989,"(4, 24, 1, -4, -24, 2, 8, 48, 1)",67.0,"[1, 4, 3, 0, 2, 5, 7, 9]"
990,"(-8, -48, -2, -8, 48, -1, 4, 24, -2)",63.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
991,"(-8, 24, -1, -4, -24, 1, 4, -48, -2)",21.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
992,"(4, -24, -2, 4, 24, -1, 8, 24, -1)",45.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
993,"(-8, 24, 1, -4, -24, -1, 4, -24, -1)",19.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
994,"(4, -48, 1, -8, -48, 2, 4, -24, 1)",2.0,"[1, 4, 0, 3, 2, 5, 7, 6, 9]"
995,"(-8, -48, -2, -8, 24, -1, 4, -48, -1)",18.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
996,"(4, -48, -2, 8, 24, -2, -4, 24, 1)",45.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
997,"(8, -24, -2, -8, -48, 1, 8, 24, -1)",26.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
998,"(4, -24, 1, -8, 48, 1, 8, -48, -2)",52.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
999,"(-8, -24, 1, -8, -24, 2, -4, -48, 2)",-3.0,"[1, 4, 0, 3, 2, 5, 7, 6, 9]"
1000,"(4, 48, -1, 4, 24, -2, -8, -24, -1)",67.0,"[1, 4, 7, 6, 9]"
1001,"(8, -24, 2, 8, 48, -1, 8, -24, 2)",56.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
1002,"(-4, -48, -2, -8, -24, 1, -8, -24, 1)",-8.0,"[1, 4, 0, 3, 2, 5, 7, 6, 9]"
1003,"(8, -24, 1, 8, 24, 2, 4, 24, -2)",49.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
1004,"(4, -24, -2, 8, 48, -2, 4, 48, -2)",93.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
1005,"(-8, -48, -2, -8, -48, -1, -4, -24, 1)",-10.0,"[1, 4, 0, 3, 2, 5, 7, 6, 9]"
1006,"(8, -48, 1, 4, -24, 1, 8, -48, 2)",12.0,"[1, 4, 0, 3, 2, 5, 7, 6, 9]"
1007,"(4, 24, -1, 8, 48, -2, -4, -48, 2)",70.0,"[1, 4, 7, 6, 9]"
1008,"(-4, 48, 2, 8, -48, -2, -4, -24, -2)",46.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
1009,"(4, -48, -2, -4, -48, -1, -8, 24, -2)",20.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
1010,"(8, 24, -2, -4, 24, -2, -8, 24, 2)",69.0,"[1, 4, 7, 9]"
1011,"(8, 24, 1, 8, -48, -2, 8, -24, -1)",32.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
1012,"(4, -24, -1, -4, 24, 2, -8, -48, -2)",18.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
1013,"(-8, 48, -1, -8, 24, 1, -4, 48, 1)",117.0,"[1, 4, 7, 9]"
1014,"(-4, -48, 1, -8, 24, 2, 4, -24, 1)",21.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
1015,"(-4, 24, -1, -4, -24, 2, -4, -48, 2)",20.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
1016,"(-4, 24, -2, 4, 48, 2, -4, -48, -1)",67.0,"[1, 4, 7, 6, 9]"
1017,"(4, -48, -2, -8, 24, 1, -8, 48, 2)",69.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
1018,"(8, 48, 2, 8, 48, 2, -4, -24, 1)",93.0,"[1, 4, 7, 6, 9]"
1019,"(8, -24, 2, 4, 24, 1, 8, 48, -2)",73.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
1020,"(8, -48, -1, 8, 24, 2, 8, 48, -1)",73.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
1021,"(8, 24, -2, -4, -24, -1, -8, -24, 2)",17.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
1022,"(-8, 24, -1, -8, -24, 2, -8, -24, 1)",19.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
1023,"(4, 24, 1, 8, 48, 2, 4, 24, 2)",93.0,"[1, 4, 7, 9]"
1024,"(4, 48, -2, 4, -48, -2, -8, -24, -2)",42.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
1025,"(-4, 24, -1, -8, -24, 2, 8, 48, -1)",67.0,"[1, 4, 3, 0, 2, 5, 7, 9]"
1026,"(8, 24, -1, -4, 24, 1, -8, -24, -1)",43.0,"[1, 4, 7, 6, 9]"
1027,"(-8, -48, 1, 4, 24, 2, 4, 24, -2)",42.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
1028,"(8, -48, -2, -4, -24, 1, -8, 48, 2)",50.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
1029,"(8, -24, -1, -4, 24, 1, -8, -24, -1)",23.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
1030,"(8, -24, -1, -8, -48, 1, 8, 48, 1)",50.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
1031,"(-4, 48, 2, 4, 48, 2, 4, -24, -1)",96.0,"[1, 4, 7, 6, 9]"
1032,"(4, -24, -1, -4, 48, -2, 8, 24, -2)",69.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
1033,"(-4, -24, -1, 8, -24, 1, -8, 48, 1)",48.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
1034,"(8, 24, 2, 8, 48, 2, -8, -48, 2)",70.0,"[1, 4, 7, 6, 9]"
1035,"(-4, 48, 2, -8, 48, 1, 4, 24, 2)",117.0,"[1, 4, 7, 9]"
1036,"(8, -48, -1, -4, 48, 2, 4, 48, 2)",97.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
1037,"(4, 24, -2, -4, 48, 1, 4, 24, 2)",93.0,"[1, 4, 7, 9]"
1038,"(4, 48, 1, -8, -24, 2, -8, -48, -2)",40.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
1039,"(-8, -48, -1, 4, 24, 1, 4, -48, 2)",19.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
1040,"(4, 48, 1, 8, -48, -2, 4, 24, 1)",73.0,"[1, 4, 3, 0, 2, 5, 7, 9]"
1041,"(-8, -48, -1, 4, 24, 2, -4, -24, -1)",14.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
1042,"(-8, 24, 1, 4, 24, 2, -4, 24, -2)",69.0,"[1, 4, 7, 9]"
1043,"(-4, 48, -2, -8, 24, -2, 8, 48, 2)",117.0,"[1, 4, 7, 9]"
1044,"(8, -24, 1, 4, -48, 2, -4, -24, 2)",6.0,"[1, 4, 0, 3, 2, 5, 7, 6, 9]"
1045,"(-4, -48, -1, 8, 48, 2, -4, 24, -1)",64.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
1046,"(4, 48, -1, -8, -24, 1, 4, -24, 1)",45.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
1047,"(4, -48, 1, 4, 48, 2, 4, 48, 2)",93.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
1048,"(8, -24, 2, 8, -24, -1, 8, 24, 2)",33.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
1049,"(4, -48, 1, -8, 48, -1, -4, -48, 2)",46.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
1050,"(4, -48, 1, -4, -48, -2, -4, -24, 1)",-5.0,"[1, 4, 0, 3, 2, 5, 7, 6, 9]"
1051,"(8, -48, -2, 8, 48, -1, 8, -24, 1)",56.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
1052,"(8, 48, 2, -4, -48, 1, -8, 24, -2)",66.0,"[1, 4, 3, 0, 2, 5, 7, 9]"
1053,"(-8, 24, 2, -8, -24, -2, 4, 24, 2)",39.0,"[1, 4, 3, 0, 2, 5, 7, 9]"
1054,"(-8, 24, -1, 4, -24, -2, 4, 48, 2)",69.0,"[1, 4, 3, 0, 2, 5, 7, 9]"
1055,"(4, 24, 1, 8, 24, 1, -8, -24, 1)",45.0,"[1, 4, 7, 6, 9]"
1056,"(-4, 24, -2, 4, 24, 2, -4, -48, -1)",43.0,"[1, 4, 7, 6, 9]"
1057,"(4, 48, 1, -4, 48, -1, -4, -24, -2)",90.0,"[1, 4, 7, 6, 9]"
1058,"(-4, -24, 2, -4, 24, 1, -8, -48, -1)",17.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
1059,"(4, 24, 1, 4, 48, 2, -4, 48, 1)",117.0,"[1, 4, 7, 9]"
1060,"(4, -24, -2, -8, -24, 2, -8, 48, 2)",47.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
1061,"(8, -24, -1, 8, -48, -1, -4, -48, 1)",9.0,"[1, 4, 0, 3, 2, 5, 7, 6, 9]"
1062,"(-4, 24, -1, -8, 48, 1, 4, -24, -1)",72.0,"[1, 4, 7, 6, 9]"
1063,"(8, 24, 1, 4, 24, 1, -8, 24, 1)",69.0,"[1, 4, 7, 9]"
1064,"(8, -48, -1, 4, 24, -2, -4, 48, -2)",73.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
1065,"(4, 24, -2, -8, 24, -1, 8, 24, 2)",69.0,"[1, 4, 7, 9]"
1066,"(8, 48, 2, 8, 24, -1, 4, 24, -1)",93.0,"[1, 4, 7, 9]"
1067,"(4, 48, -1, -8, -24, -1, 8, 24, -1)",64.0,"[1, 4, 3, 0, 2, 5, 7, 9]"
1068,"(4, 48, -1, 8, -24, 1, 4, -24, 2)",52.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
1069,"(8, -48, 1, -4, 48, -2, -4, 48, -1)",97.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
1070,"(-8, 24, 1, 8, 24, -2, -4, -48, -2)",42.0,"[1, 4, 7, 6, 9]"
1071,"(-8, -24, 2, 8, 48, 1, 4, -48, 2)",46.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
1072,"(8, -48, -1, 4, 48, -2, 4, 48, -2)",97.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
1073,"(8, -24, 1, 8, 48, 2, -4, 24, -1)",73.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
1074,"(8, 24, 2, 8, 48, -1, -4, 24, 2)",93.0,"[1, 4, 7, 9]"
1075,"(-4, -24, -2, 4, 48, 1, -8, 24, -1)",63.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
1076,"(4, -24, -1, -4, 24, 1, -4, -48, 1)",21.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
1077,"(-8, 48, -2, 8, 48, -1, -8, -48, -2)",90.0,"[1, 4, 7, 6, 9]"
1078,"(8, -24, 2, 4, -24, 1, -4, -48, 2)",6.0,"[1, 4, 0, 3, 2, 5, 7, 6, 9]"
1079,"(-8, -24, 2, 4, -48, -2, 8, 48, -1)",47.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
1080,"(8, 24, 2, -8, 48, -1, 8, 48, 1)",117.0,"[1, 4, 7, 9]"
1081,"(-8, 48, -2, -8, -24, -1, -8, -24, -2)",37.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
1082,"(-8, 48, 2, 4, 48, 1, -4, -48, -1)",91.0,"[1, 4, 7, 6, 9]"
1083,"(-8, -24, 2, -4, -24, -2, -4, -48, 1)",-7.0,"[1, 4, 0, 3, 2, 5, 7, 6, 9]"
1084,"(-8, -24, -2, -8, -48, -2, 8, 24, -1)",13.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
1085,"(-8, 48, 1, -8, -48, 2, -4, 24, -2)",67.0,"[1, 4, 3, 0, 2, 5, 7, 9]"
1086,"(-8, 48, -1, 4, 24, 1, -4, 24, -1)",93.0,"[1, 4, 7, 9]"
1087,"(-4, -48, 1, 8, 48, -1, 4, -24, -2)",45.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
1088,"(-8, -24, -2, -4, 48, 1, -4, 48, 1)",87.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
1089,"(-4, -24, 1, -8, -24, 1, -4, 48, 1)",43.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
1090,"(4, 48, -2, -4, 48, -2, 4, 24, 1)",117.0,"[1, 4, 7, 9]"
1091,"(4, 24, 2, 4, -48, -2, 8, -48, 1)",28.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
1092,"(8, 48, 2, 4, -48, 2, 4, 48, 2)",93.0,"[1, 4, 3, 0, 2, 5, 7, 9]"
1093,"(-4, -24, -2, -4, 24, -1, 4, -24, 1)",18.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
1094,"(-4, 24, -2, -4, 24, 2, 4, -24, -2)",48.0,"[1, 4, 7, 6, 9]"
1095,"(8, -24, 1, 4, -24, 2, -4, -24, -1)",3.0,"[1, 4, 0, 3, 2, 5, 7, 6, 9]"
1096,"(-8, 24, 1, -4, -48, 2, 4, 24, -2)",43.0,"[1, 4, 3, 0, 2, 5, 7, 9]"
1097,"(-4, 24, 1, -4, -24, 1, 4, -48, -2)",21.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
1098,"(-8, 24, 1, -8, 48, -1, -4, 24, -1)",93.0,"[1, 4, 7, 9]"
1099,"(4, 48, -1, -4, 48, 1, -8, -48, 1)",93.0,"[1, 4, 7, 6, 9]"
1100,"(8, 24, -1, -4, 48, 2, -8, 48, -2)",117.0,"[1, 4, 7, 9]"
1101,"(-4, -24, -2, 4, -24, -1, 8, 24, -2)",19.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
1102,"(-8, 48, 1, 8, -24, -2, -8, -24, 1)",49.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
1103,"(-8, -24, 2, 8, -48, 1, 8, 24, -1)",27.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
1104,"(8, 24, -2, 8, -24, 1, 8, -48, -2)",32.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
1105,"(-8, 48, -2, 8, -24, 2, 8, 24, 1)",73.0,"[1, 4, 3, 0, 2, 5, 7, 9]"
1106,"(8, -48, -2, 8, -48, 2, 4, 24, -1)",33.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
1107,"(-8, -24, 1, 8, 48, 2, -8, -48, 1)",42.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
1108,"(-4, -48, -1, 8, 24, 1, 4, -24, -2)",19.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
1109,"(-4, -24, 2, -8, -24, 2, 4, 48, -2)",45.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
1110,"(4, 24, -2, -8, 24, 2, -8, 24, -1)",69.0,"[1, 4, 7, 9]"
1111,"(4, -48, 1, 4, -24, -2, 4, 48, -2)",49.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
1112,"(-8, 48, 1, -4, -24, -1, 4, -24, -2)",43.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
1113,"(-4, -48, -2, -4, -48, -2, 8, 24, 1)",13.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
1114,"(8, -48, -2, -8, 48, 2, 8, -48, 2)",56.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
1115,"(-4, 48, 1, 4, -48, -1, 4, -24, -2)",48.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
1116,"(-4, 48, 2, -8, 24, -1, 8, 24, 2)",93.0,"[1, 4, 7, 9]"
1117,"(4, -24, -2, 4, 48, 2, -8, 24, -2)",69.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
1118,"(4, 48, 2, 4, 24, -1, -8, -48, 2)",70.0,"[1, 4, 7, 6, 9]"
1119,"(-8, -24, -1, 4, 24, 1, 4, -24, 2)",19.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
1120,"(4, -48, -1, -8, -24, 2, 4, -24, -2)",2.0,"[1, 4, 0, 3, 2, 5, 7, 6, 9]"
1121,"(-8, -24, -2, 4, 48, -1, -4, 48, 1)",87.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
1122,"(-4, 24, 1, 4, -48, 1, -8, -24, -2)",18.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
1123,"(4, 24, -2, -4, -24, 1, 8, -48, -1)",25.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
1124,"(-4, -48, -1, -8, 48, -1, -4, -48, 1)",40.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
1125,"(-8, 24, -2, -8, -48, -1, -4, -48, 2)",17.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
1126,"(8, 48, 1, 4, 48, -2, -4, -48, 1)",93.0,"[1, 4, 7, 6, 9]"
1127,"(-8, 24, -1, 4, -48, 2, 8, -24, -1)",28.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
1128,"(4, -48, -1, 8, 24, 2, 8, 24, 2)",45.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
1129,"(-8, -48, -1, 8, 24, -2, -4, 48, -1)",64.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
1130,"(8, -24, 2, 4, -48, 1, 8, -48, -1)",12.0,"[1, 4, 0, 3, 2, 5, 7, 6, 9]"
1131,"(-4, 24, 1, 8, 48, -2, -8, -48, 2)",70.0,"[1, 4, 7, 6, 9]"
1132,"(4, 48, 1, 4, 48, -2, 8, -24, 2)",100.0,"[1, 4, 7, 6, 9]"
1133,"(8, -24, 1, -8, 24, -2, 4, -24, 1)",28.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
1134,"(4, 24, -2, -8, 48, 1, -8, 24, -2)",93.0,"[1, 4, 7, 9]"
1135,"(-8, -48, -2, -4, 24, 2, 8, -48, 1)",22.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
1136,"(-8, 24, 1, 8, 48, 2, -4, 48, 1)",117.0,"[1, 4, 7, 9]"
1137,"(-8, 24, 2, -8, 24, 1, -8, -48, 1)",45.0,"[1, 4, 7, 6, 9]"
1138,"(-4, -48, -1, 8, -48, -1, 8, 48, 1)",48.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
1139,"(4, 48, -2, 8, -48, -2, -8, -24, -1)",47.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
1140,"(4, -24, -2, 4, -24, 1, -4, 24, -2)",25.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
1141,"(-8, 48, 2, -4, -24, -2, -8, -24, 1)",39.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
1142,"(-8, -48, -2, -8, 24, 2, 8, 24, 2)",39.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
1143,"(-4, 24, -2, -8, 24, -2, 8, -48, 2)",52.0,"[1, 4, 7, 6, 9]"
1144,"(-4, 48, 2, 8, -48, -2, -8, 48, 2)",97.0,"[1, 4, 3, 0, 2, 5, 7, 9]"
1145,"(8, 48, -2, -8, 48, 2, 8, 24, -2)",117.0,"[1, 4, 7, 9]"
1146,"(-4, -24, -2, 4, -48, 1, 8, 24, 1)",19.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
1147,"(-8, 48, 1, 4, 24, -1, 8, 24, -1)",93.0,"[1, 4, 7, 9]"
1148,"(4, -24, 2, 4, -24, -2, 8, 24, -2)",25.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
1149,"(-8, -48, -1, -4, -48, -1, -4, -48, 2)",-8.0,"[1, 4, 0, 3, 2, 5, 7, 6, 9]"
1150,"(-4, -48, -2, -4, 24, 1, -4, -24, 2)",16.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
1151,"(-4, -24, -2, -4, 48, 2, -4, -48, 1)",39.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
1152,"(4, -24, 1, -8, 48, 2, -8, 24, 2)",69.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
1153,"(8, -48, -2, 8, -48, 1, -8, 48, -2)",57.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
1154,"(-4, -48, 1, 4, 24, -2, 4, -24, 1)",21.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
1155,"(-8, -48, -1, -4, 48, -1, -8, -48, 2)",41.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
1156,"(-8, 24, 2, 8, -48, -2, 8, -48, 2)",32.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
1157,"(4, 24, 2, -8, 48, 1, -8, 24, 2)",93.0,"[1, 4, 7, 9]"
1158,"(4, 24, -2, 4, 48, -1, -4, -24, -2)",66.0,"[1, 4, 7, 6, 9]"
1159,"(-4, -24, 1, -8, -24, -2, 8, 24, -2)",16.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
1160,"(-8, 24, 1, -4, 48, -1, 4, 48, 2)",117.0,"[1, 4, 7, 9]"
1161,"(-4, -24, 1, -4, -24, 2, 4, -24, -2)",-1.0,"[1, 4, 0, 3, 2, 5, 7, 6, 9]"
1162,"(8, 24, 1, -4, 24, 2, -8, -48, -1)",43.0,"[1, 4, 7, 6, 9]"
1163,"(4, -48, 1, -8, 24, -1, -4, 48, -2)",69.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
1164,"(4, -24, 1, -4, 24, 1, 8, 48, -1)",69.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
1165,"(-4, 24, 2, -8, 24, -2, 4, 24, 1)",69.0,"[1, 4, 7, 9]"
1166,"(8, -48, -2, -8, -24, 2, 4, -48, 2)",6.0,"[1, 4, 0, 3, 2, 5, 7, 6, 9]"
1167,"(4, 24, 1, -8, -48, -1, -4, 48, -1)",64.0,"[1, 4, 3, 0, 2, 5, 7, 9]"
1168,"(-4, -24, 1, 8, 48, 1, 4, -24, 2)",45.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
1169,"(-4, -48, -1, -4, -48, 2, 8, -24, -2)",1.0,"[1, 4, 0, 3, 2, 5, 7, 6, 9]"
1170,"(-4, 24, 1, 4, 24, -1, 8, 48, 2)",93.0,"[1, 4, 7, 9]"
1171,"(4, 48, -1, 4, -24, 1, 4, -48, -2)",48.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
1172,"(8, -24, 1, 8, 24, -1, -8, -24, -1)",23.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
1173,"(-4, 48, 2, -4, -24, -1, 4, 48, 2)",88.0,"[1, 4, 3, 0, 2, 5, 7, 9]"
1174,"(-8, 48, 1, -4, -24, 1, 8, -24, 2)",49.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
1175,"(-4, 48, -1, -4, 48, 2, 8, -24, 2)",100.0,"[1, 4, 7, 6, 9]"
1176,"(-4, -24, -1, 8, 48, -2, -4, -24, 2)",41.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
1177,"(8, 24, -2, 4, -48, -2, 4, -48, 1)",24.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
1178,"(8, 48, 2, -4, -24, 1, -4, -48, -2)",39.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
1179,"(8, 24, 2, 4, 48, -1, -8, 24, 2)",93.0,"[1, 4, 7, 9]"
1180,"(-4, -24, 1, -4, -48, 1, -4, -24, 2)",-4.0,"[1, 4, 0, 3, 2, 5, 7, 6, 9]"
1181,"(-8, -24, -1, -8, 48, 1, -4, 24, -2)",64.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
1182,"(-8, 24, 2, 4, 48, 1, 8, -48, -1)",76.0,"[1, 4, 7, 6, 9]"
1183,"(8, 24, -1, 8, 48, 2, 4, -24, 2)",72.0,"[1, 4, 7, 6, 9]"
1184,"(4, -24, -2, -4, 48, -1, -8, 48, 1)",93.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
1185,"(8, 24, 1, -8, -48, 1, -4, -48, 2)",19.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
1186,"(-4, 24, 2, 4, -48, 1, 4, 24, -2)",45.0,"[1, 4, 3, 0, 2, 5, 7, 9]"
1187,"(4, -24, -1, -8, -24, -2, -8, 24, -1)",19.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
1188,"(8, 48, -2, -8, -24, 2, -4, 24, 2)",67.0,"[1, 4, 3, 0, 2, 5, 7, 9]"
1189,"(4, -24, 2, -4, 24, 1, -8, -48, 1)",21.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
1190,"(8, -48, 2, -8, 48, 1, 8, 48, -2)",97.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
1191,"(-4, -48, -1, -8, -48, 1, -8, -48, -2)",-10.0,"[1, 4, 0, 3, 2, 5, 7, 6, 9]"
1192,"(8, -48, 2, 8, 48, 1, 8, 24, -2)",73.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
1193,"(-8, 24, -2, -4, 24, 2, -8, 24, -2)",69.0,"[1, 4, 7, 9]"
1194,"(8, 48, -1, 4, 24, 2, 8, 48, 2)",117.0,"[1, 4, 7, 9]"
1195,"(4, 48, 1, -8, 48, 1, -8, -24, -1)",91.0,"[1, 4, 7, 6, 9]"
1196,"(-4, 24, -1, -4, 24, 1, -8, -24, 1)",45.0,"[1, 4, 7, 6, 9]"
1197,"(-8, -24, -2, 8, 24, 2, 8, 48, 1)",63.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
1198,"(4, -24, -2, 8, 24, -1, -4, -24, -1)",19.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
1199,"(-4, -48, 2, -8, 48, 2, 4, 24, -1)",67.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
1200,"(8, -48, 1, -8, 48, 1, 8, 48, 1)",97.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
1201,"(8, 48, -1, 8, -48, 2, 8, -48, -2)",56.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
1202,"(4, 24, -2, -4, -24, -2, -8, -48, -2)",12.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
1203,"(-8, -48, -2, -8, -24, 2, 8, -48, 2)",0.0,"[1, 4, 0, 3, 2, 5, 7, 6, 9]"
1204,"(8, -48, 2, 4, -24, 1, 8, -24, 2)",12.0,"[1, 4, 0, 3, 2, 5, 7, 6, 9]"
1205,"(-4, 48, -1, -8, 48, -1, 4, 48, 2)",141.0,"[1, 4, 7, 9]"
1206,"(8, -48, 1, -8, 24, -2, -4, -24, -2)",22.0,"[1, 4, 0, 2, 3, 5, 7, 6, 9]"
1207,"(-8, 24, 1, -4, 24, -2, -8, -24, 2)",46.0,"[1, 4, 7, 6, 9]"
1208,"(4, -48, -1, 4, 48, -2, -8, 48, 1)",93.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
1209,"(-4, 48, 1, -4, -24, -1, -4, -48, -1)",38.0,"[1, 4, 3, 0, 2, 5, 7, 6, 9]"
