,clicks,decision,ground_truth,outcome_probs,reward_mu,reward_sigma,trial_index,workerid
409,"[3, 7, 11, 15, 23, 19, 27, 18, 17, 16, 0]",1,"[4.69, 8.59, 8.47, 7.48, 3.66, 7.68, 7.42, 5.9, 7.58, 8.55, 1.1, 4.08, 1.48, 3.9, 1.71, 7.37, 2.82, 7.38, 8.42, 7.89, 1.94, 3.86, 3.93, 5.92, 1.08, 3.08, 1.93, 5.02]","[0.1, 0.02, 0.02, 0.86]",5.0,2.994,9,A7JY83XLBASTQ
410,[],4,"[0.25, 0.19, 0.12, 0.18, 0.1, 0.18, 0.23, 0.11, 0.06, 0.09, 0.13, 0.22, 0.12, 0.04, 0.14, 0.09, 0.12, 0.02, 0.15, 0.19, 0.12, 0.18, 0.12, 0.24, 0.15, 0.14, 0.1, 0.17]","[0.21, 0.27, 0.2, 0.32]",0.13,0.072,10,A7JY83XLBASTQ
411,"[16, 4, 24, 12, 0, 8, 20]",3,"[0.12, 0.1, 0.17, 0.19, 0.1, 0.09, 0.06, 0.07, 0.23, 0.2, 0.07, 0.09, 0.16, 0.14, 0.17, 0.12, 0.09, 0.14, 0.25, 0.16, 0.02, 0.16, 0.01, 0.2, 0.16, 0.22, 0.05, 0.16]","[0.86, 0.1, 0.01, 0.03]",0.13,0.072,11,A7JY83XLBASTQ
412,"[11, 23]",6,"[0.11, 0.07, 0.04, 0.12, 0.19, 0.03, 0.07, 0.05, 0.07, 0.18, 0.19, 0.1, 0.11, 0.07, 0.19, 0.1, 0.14, 0.15, 0.13, 0.01, 0.1, 0.03, 0.13, 0.18, 0.14, 0.13, 0.12, 0.15]","[0.08, 0.06, 0.01, 0.85]",0.13,0.072,12,A7JY83XLBASTQ
413,[4],2,"[0.11, 0.06, 0.2, 0.18, 0.18, 0.12, 0.21, 0.16, 0.22, 0.11, 0.09, 0.12, 0.15, 0.16, 0.08, 0.09, 0.16, 0.18, 0.15, 0.11, 0.11, 0.13, 0.19, 0.17, 0.16, 0.17, 0.21, 0.02]","[0.91, 0.01, 0.03, 0.05]",0.13,0.072,13,A7JY83XLBASTQ
414,"[16, 4, 24, 27, 26]",7,"[0.03, 0.1, 0.14, 0.06, 0.08, 0.08, 0.23, 0.07, 0.18, 0.24, 0.1, 0.18, 0.19, 0.03, 0.09, 0.17, 0.1, 0.05, 0.16, 0.17, 0.16, 0.07, 0.14, 0.11, 0.21, 0.14, 0.13, 0.19]","[0.39, 0.17, 0.28, 0.16]",0.13,0.072,14,A7JY83XLBASTQ
415,"[16, 4, 7]",2,"[0.03, 0.08, 0.07, 0.21, 0.24, 0.14, 0.11, 0.08, 0.05, 0.11, 0.13, 0.21, 0.08, 0.09, 0.18, 0.1, 0.15, 0.11, 0.1, 0.15, 0.21, 0.07, 0.03, 0.12, 0.1, 0.09, 0.18, 0.07]","[0.33, 0.27, 0.11, 0.29]",0.13,0.072,15,A7JY83XLBASTQ
416,"[13, 21]",6,"[0.12, 0.14, 0.01, 0.04, 0.04, 0.07, 0.08, 0.05, 0.13, 0.01, 0.14, 0.17, 0.21, 0.12, 0.06, 0.07, 0.11, 0.08, 0.17, 0.08, 0.16, 0.23, 0.12, 0.1, 0.01, 0.17, 0.2, 0.02]","[0.01, 0.86, 0.1, 0.03]",0.13,0.072,16,A7JY83XLBASTQ
417,"[20, 8, 0, 4, 5]",2,"[0.17, 0.11, 0.18, 0.2, 0.19, 0.17, 0.12, 0.21, 0.15, 0.2, 0.19, 0.18, 0.16, 0.1, 0.17, 0.17, 0.07, 0.06, 0.24, 0.08, 0.15, 0.12, 0.14, 0.2, 0.05, 0.08, 0.16, 0.11]","[0.32, 0.31, 0.21, 0.16]",0.13,0.072,17,A7JY83XLBASTQ
418,"[19, 7, 27, 26]",7,"[0.18, 0.11, 0.11, 0.03, 0.07, 0.11, 0.05, 0.14, 0.22, 0.23, 0.12, 0.08, 0.1, 0.16, 0.16, 0.14, 0.22, 0.05, 0.16, 0.14, 0.06, 0.2, 0.21, 0.14, 0.2, 0.23, 0.11, 0.2]","[0.18, 0.16, 0.28, 0.38]",0.13,0.072,18,A7JY83XLBASTQ
419,"[4, 20, 12]",2,"[0.22, 0.13, 0.1, 0.21, 0.17, 0.16, 0.11, 0.17, 0.06, 0.05, 0.09, 0.17, 0.13, 0.12, 0.2, 0.15, 0.11, 0.17, 0.15, 0.22, 0.11, 0.07, 0.09, 0.24, 0.16, 0.15, 0.15, 0.21]","[0.88, 0.07, 0.02, 0.03]",0.13,0.072,19,A7JY83XLBASTQ
420,"[1, 5, 9, 13, 17, 15, 14, 12, 21, 25]",4,"[1.07, 2.11, 4.08, 2.22, 5.03, 1.41, 4.67, 7.22, 7.54, 4.28, 9.29, 4.2, 4.44, 9.42, 9.54, 6.27, 0.46, 9.0, 8.38, 3.98, 8.89, 4.67, 3.28, 3.94, 4.17, 5.83, 2.04, 8.08]","[0.23, 0.35, 0.16, 0.26]",5.0,2.994,0,A2E746SZEOVYXS
421,"[0, 4, 8, 12, 16, 20, 24]",3,"[6.27, 6.03, 3.4, 8.14, 2.73, 3.37, 2.32, 7.67, 8.76, 3.26, 5.1, 8.05, 6.09, 6.23, 3.88, 2.76, 4.05, 4.25, 4.56, 5.31, 5.06, 2.12, 2.7, 2.78, 4.98, 7.19, 3.14, 2.02]","[0.88, 0.01, 0.09, 0.02]",5.0,2.994,1,A2E746SZEOVYXS
422,"[0, 1, 4, 9, 8, 12, 16, 20, 24]",1,"[5.47, 3.29, 5.33, 2.22, 0.91, 4.28, 6.15, 7.55, 2.86, 5.93, 4.45, 6.92, 2.82, 5.24, 2.5, 6.52, 0.58, 4.02, 5.93, 4.22, 2.46, 9.13, 4.24, 9.85, 3.01, 1.63, 1.44, 7.05]","[0.29, 0.27, 0.26, 0.18]",5.0,2.994,2,A2E746SZEOVYXS
423,"[0, 3, 4, 7, 8, 11, 12, 15, 13, 14]",4,"[7.5, 5.47, 6.02, 4.13, 0.36, 9.58, 3.75, 5.65, 6.12, 2.29, 3.5, 1.24, 9.39, 5.15, 5.02, 9.64, 4.24, 4.14, 3.89, 3.73, 5.82, 8.86, 9.8, 6.94, 8.95, 5.28, 4.3, 3.64]","[0.38, 0.13, 0.2, 0.29]",5.0,2.994,3,A2E746SZEOVYXS
424,"[1, 5, 9, 13, 17, 21, 25]",2,"[5.52, 6.48, 2.85, 9.27, 6.36, 8.2, 1.81, 7.54, 1.11, 3.19, 4.85, 8.96, 3.69, 5.24, 4.81, 3.8, 8.23, 4.81, 5.69, 5.66, 5.36, 7.18, 6.71, 0.68, 3.37, 2.17, 3.14, 6.05]","[0.01, 0.88, 0.08, 0.03]",5.0,2.994,4,A2E746SZEOVYXS
425,"[1, 3, 5, 9, 7, 13, 17, 19, 21, 25]",2,"[0.03, 8.0, 2.38, 5.5, 3.88, 8.16, 5.81, 7.6, 1.78, 2.19, 2.33, 0.73, 7.68, 7.18, 8.51, 9.14, 5.72, 9.0, 5.94, 2.41, 4.57, 6.88, 6.07, 3.21, 6.61, 4.95, 3.3, 5.1]","[0.22, 0.34, 0.2, 0.24]",5.0,2.994,5,A2E746SZEOVYXS
426,"[2, 6, 10, 14, 18, 22, 26, 3, 7, 1, 5, 0, 4]",1,"[9.88, 8.08, 7.03, 3.9, 0.07, 5.75, 7.85, 4.23, 7.63, 9.69, 0.68, 3.61, 9.52, 0.3, 6.71, 3.52, 5.72, 8.33, 6.89, 4.51, 3.96, 6.36, 6.07, 4.67, 6.49, 4.75, 3.07, 6.72]","[0.04, 0.03, 0.89, 0.04]",5.0,2.994,6,A2E746SZEOVYXS
427,"[2, 6, 10, 14, 18, 22, 26, 19, 17, 16, 23, 21, 20]",6,"[6.22, 6.9, 4.86, 7.3, 7.94, 3.2, 4.33, 7.87, 4.47, 3.46, 1.61, 4.65, 5.4, 2.35, 1.09, 5.71, 2.05, 2.78, 8.52, 6.05, 4.78, 2.26, 6.79, 7.85, 5.81, 5.1, 3.42, 1.4]","[0.12, 0.26, 0.35, 0.27]",5.0,2.994,7,A2E746SZEOVYXS
428,"[0, 4, 8, 12, 16, 20, 24]",7,"[1.05, 6.1, 7.89, 0.36, 4.09, 7.57, 1.83, 6.31, 0.96, 9.7, 7.37, 8.68, 2.09, 3.84, 6.41, 4.82, 1.0, 5.13, 5.59, 5.3, 2.11, 2.67, 2.92, 3.23, 5.51, 4.34, 8.25, 9.39]","[0.88, 0.03, 0.01, 0.08]",5.0,2.994,8,A2E746SZEOVYXS
429,"[3, 7, 11, 15, 19, 23, 27, 18, 17, 16]",5,"[2.83, 3.57, 5.52, 1.62, 5.07, 1.21, 4.55, 5.38, 8.67, 4.33, 0.06, 4.94, 5.25, 9.46, 4.87, 4.7, 3.37, 3.76, 7.25, 9.38, 7.69, 2.02, 9.71, 6.89, 6.35, 1.9, 7.5, 2.38]","[0.02, 0.01, 0.11, 0.86]",5.0,2.994,9,A2E746SZEOVYXS
430,[],6,"[0.11, 0.09, 0.07, 0.06, 0.21, 0.19, 0.1, 0.05, 0.07, 0.12, 0.04, 0.08, 0.13, 0.14, 0.05, 0.17, 0.09, 0.23, 0.23, 0.18, 0.03, 0.19, 0.21, 0.14, 0.05, 0.03, 0.21, 0.05]","[0.2, 0.26, 0.31, 0.23]",0.13,0.072,10,A2E746SZEOVYXS
431,[],3,"[0.14, 0.05, 0.08, 0.09, 0.14, 0.09, 0.18, 0.13, 0.08, 0.1, 0.04, 0.06, 0.11, 0.07, 0.24, 0.06, 0.07, 0.06, 0.12, 0.17, 0.11, 0.18, 0.15, 0.17, 0.1, 0.13, 0.15, 0.05]","[0.06, 0.9, 0.01, 0.03]",0.13,0.072,11,A2E746SZEOVYXS
432,[],4,"[0.15, 0.1, 0.24, 0.14, 0.16, 0.1, 0.04, 0.23, 0.09, 0.08, 0.07, 0.17, 0.21, 0.14, 0.21, 0.16, 0.09, 0.14, 0.23, 0.03, 0.14, 0.02, 0.21, 0.06, 0.03, 0.21, 0.17, 0.09]","[0.09, 0.04, 0.85, 0.02]",0.13,0.072,12,A2E746SZEOVYXS
433,[],1,"[0.04, 0.15, 0.22, 0.02, 0.07, 0.11, 0.17, 0.14, 0.18, 0.15, 0.22, 0.1, 0.08, 0.15, 0.1, 0.01, 0.16, 0.22, 0.15, 0.08, 0.21, 0.12, 0.15, 0.15, 0.14, 0.1, 0.19, 0.11]","[0.03, 0.04, 0.01, 0.92]",0.13,0.072,13,A2E746SZEOVYXS
434,[],5,"[0.2, 0.17, 0.19, 0.04, 0.13, 0.09, 0.02, 0.16, 0.14, 0.22, 0.1, 0.13, 0.18, 0.11, 0.2, 0.12, 0.09, 0.24, 0.13, 0.18, 0.16, 0.2, 0.1, 0.15, 0.22, 0.11, 0.2, 0.13]","[0.36, 0.25, 0.17, 0.22]",0.13,0.072,14,A2E746SZEOVYXS
435,[],3,"[0.15, 0.08, 0.1, 0.08, 0.19, 0.09, 0.03, 0.21, 0.09, 0.14, 0.09, 0.08, 0.1, 0.06, 0.13, 0.02, 0.14, 0.19, 0.18, 0.07, 0.09, 0.09, 0.1, 0.07, 0.04, 0.06, 0.07, 0.13]","[0.33, 0.21, 0.25, 0.21]",0.13,0.072,15,A2E746SZEOVYXS
436,[],4,"[0.11, 0.22, 0.07, 0.11, 0.21, 0.08, 0.24, 0.1, 0.15, 0.07, 0.06, 0.11, 0.12, 0.09, 0.21, 0.15, 0.13, 0.19, 0.11, 0.25, 0.24, 0.19, 0.05, 0.1, 0.12, 0.14, 0.15, 0.21]","[0.9, 0.01, 0.01, 0.08]",0.13,0.072,16,A2E746SZEOVYXS
437,[],3,"[0.13, 0.18, 0.08, 0.16, 0.09, 0.13, 0.17, 0.11, 0.07, 0.18, 0.16, 0.09, 0.12, 0.01, 0.22, 0.17, 0.15, 0.15, 0.02, 0.14, 0.16, 0.1, 0.12, 0.13, 0.06, 0.22, 0.23, 0.16]","[0.38, 0.32, 0.12, 0.18]",0.13,0.072,17,A2E746SZEOVYXS
438,[],2,"[0.05, 0.19, 0.19, 0.12, 0.18, 0.04, 0.06, 0.1, 0.04, 0.22, 0.22, 0.17, 0.23, 0.17, 0.1, 0.19, 0.17, 0.16, 0.16, 0.2, 0.13, 0.11, 0.09, 0.2, 0.14, 0.19, 0.09, 0.06]","[0.33, 0.2, 0.19, 0.28]",0.13,0.072,18,A2E746SZEOVYXS
439,[],6,"[0.13, 0.06, 0.23, 0.08, 0.08, 0.07, 0.16, 0.09, 0.07, 0.18, 0.03, 0.07, 0.07, 0.1, 0.16, 0.06, 0.15, 0.2, 0.12, 0.04, 0.24, 0.2, 0.11, 0.08, 0.19, 0.12, 0.25, 0.11]","[0.11, 0.85, 0.02, 0.02]",0.13,0.072,19,A2E746SZEOVYXS
440,"[0, 12, 20, 8]",3,"[4.12, 2.66, 6.72, 3.14, 0.03, 6.85, 8.01, 5.25, 8.37, 3.76, 4.9, 7.68, 6.94, 2.68, 4.75, 2.43, 1.92, 3.24, 4.53, 5.98, 3.96, 4.37, 4.27, 4.56, 3.28, 8.31, 3.38, 7.01]","[0.87, 0.06, 0.05, 0.02]",5.0,2.994,0,A1MAAPY9K1G1YR
441,"[2, 10, 18, 22, 26, 14, 6, 4, 5]",2,"[2.83, 1.88, 4.6, 5.13, 3.55, 2.73, 7.53, 3.4, 2.51, 5.11, 7.02, 5.82, 4.63, 9.23, 4.32, 7.61, 2.65, 4.28, 5.72, 3.79, 1.78, 9.14, 4.19, 5.08, 4.69, 5.31, 3.83, 0.07]","[0.08, 0.04, 0.86, 0.02]",5.0,2.994,1,A1MAAPY9K1G1YR
442,"[0, 8, 12, 16, 20, 24, 14, 4]",4,"[4.15, 5.28, 2.64, 1.1, 6.19, 8.54, 2.25, 8.5, 1.58, 5.79, 3.12, 4.45, 8.34, 1.23, 5.33, 7.3, 0.68, 1.67, 8.12, 4.54, 4.11, 3.56, 7.62, 4.79, 7.79, 6.74, 2.9, 8.09]","[0.86, 0.04, 0.06, 0.04]",5.0,2.994,2,A1MAAPY9K1G1YR
443,"[1, 5, 13, 10, 2, 18, 17, 6]",2,"[0.41, 2.39, 2.82, 6.55, 3.56, 7.15, 9.77, 8.11, 9.31, 3.01, 2.83, 0.91, 4.46, 3.22, 6.49, 3.6, 3.17, 3.73, 7.22, 9.9, 5.56, 2.48, 8.0, 8.15, 7.82, 6.06, 9.97, 4.68]","[0.16, 0.27, 0.26, 0.31]",5.0,2.994,3,A1MAAPY9K1G1YR
444,"[4, 8, 9, 10, 11, 16, 18, 19, 17, 20, 24, 25, 26, 27]",3,"[1.12, 3.33, 4.85, 1.69, 4.05, 3.48, 6.22, 3.7, 6.51, 9.8, 5.46, 9.35, 7.37, 4.93, 8.23, 9.11, 6.11, 8.93, 5.93, 9.28, 6.63, 7.99, 4.89, 8.02, 8.06, 0.67, 3.87, 5.49]","[0.33, 0.23, 0.18, 0.26]",5.0,2.994,4,A1MAAPY9K1G1YR
445,"[0, 4, 8, 12, 9, 11, 16, 20, 23, 24, 27, 10]",3,"[5.33, 0.55, 7.25, 3.77, 6.77, 4.29, 6.37, 2.46, 9.87, 2.68, 5.67, 4.51, 6.89, 6.85, 9.22, 6.46, 3.56, 6.87, 6.19, 8.88, 8.17, 6.44, 1.43, 2.67, 4.68, 3.35, 3.58, 8.18]","[0.89, 0.01, 0.02, 0.08]",5.0,2.994,5,A1MAAPY9K1G1YR
446,"[2, 6, 10, 14, 18, 22, 26, 21, 20, 23, 5, 4, 7]",6,"[4.86, 3.1, 5.17, 4.65, 8.03, 3.31, 8.2, 3.99, 9.63, 5.47, 6.43, 7.2, 3.48, 3.39, 4.54, 1.29, 2.31, 6.37, 5.17, 3.69, 3.65, 4.05, 9.16, 6.69, 3.12, 1.46, 2.14, 8.51]","[0.14, 0.27, 0.39, 0.2]",5.0,2.994,6,A1MAAPY9K1G1YR
447,"[0, 4, 8, 12, 16, 20, 24, 2, 6]",1,"[8.02, 5.42, 6.06, 3.49, 6.02, 1.09, 2.91, 7.24, 7.26, 1.92, 5.97, 2.65, 1.34, 1.05, 6.36, 6.47, 3.6, 6.6, 6.3, 6.32, 5.76, 4.98, 6.99, 7.92, 4.27, 1.72, 8.74, 2.32]","[0.85, 0.01, 0.13, 0.01]",5.0,2.994,7,A1MAAPY9K1G1YR
448,"[3, 7, 11, 15, 14, 13, 12, 19, 23, 27, 22, 21, 20, 2, 1, 0]",1,"[8.43, 1.71, 9.86, 5.21, 5.77, 4.76, 2.8, 5.48, 9.92, 9.74, 1.84, 2.84, 7.15, 1.71, 5.95, 9.89, 6.22, 1.64, 9.12, 1.68, 9.37, 1.05, 7.01, 7.69, 4.41, 5.53, 3.92, 2.27]","[0.12, 0.27, 0.34, 0.27]",5.0,2.994,8,A1MAAPY9K1G1YR
449,"[0, 4, 8, 11, 10, 9, 12, 16, 24, 20, 6, 2, 1, 3]",3,"[5.7, 6.9, 7.55, 4.01, 5.36, 4.51, 2.99, 5.38, 8.15, 2.4, 6.89, 9.18, 2.51, 4.49, 9.88, 7.21, 7.17, 6.44, 8.6, 4.66, 5.82, 5.21, 7.24, 1.23, 4.15, 8.37, 5.48, 5.56]","[0.33, 0.15, 0.32, 0.2]",5.0,2.994,9,A1MAAPY9K1G1YR
450,[0],1,"[0.24, 0.03, 0.17, 0.16, 0.11, 0.05, 0.16, 0.07, 0.06, 0.13, 0.12, 0.17, 0.15, 0.19, 0.01, 0.05, 0.18, 0.05, 0.14, 0.03, 0.11, 0.14, 0.05, 0.03, 0.13, 0.12, 0.11, 0.22]","[0.35, 0.19, 0.21, 0.25]",0.13,0.072,10,A1MAAPY9K1G1YR
451,"[5, 1, 13, 21, 9, 25]",1,"[0.09, 0.2, 0.19, 0.19, 0.02, 0.13, 0.16, 0.17, 0.15, 0.12, 0.21, 0.1, 0.06, 0.12, 0.08, 0.17, 0.13, 0.08, 0.17, 0.16, 0.04, 0.15, 0.07, 0.06, 0.22, 0.14, 0.12, 0.17]","[0.06, 0.87, 0.05, 0.02]",0.13,0.072,11,A1MAAPY9K1G1YR
452,"[3, 11]",3,"[0.11, 0.14, 0.14, 0.13, 0.07, 0.14, 0.15, 0.13, 0.16, 0.17, 0.22, 0.2, 0.11, 0.2, 0.15, 0.1, 0.16, 0.03, 0.07, 0.18, 0.16, 0.13, 0.17, 0.06, 0.13, 0.24, 0.25, 0.2]","[0.07, 0.05, 0.01, 0.87]",0.13,0.072,12,A1MAAPY9K1G1YR
453,"[0, 8]",3,"[0.17, 0.21, 0.13, 0.05, 0.13, 0.08, 0.18, 0.03, 0.25, 0.22, 0.17, 0.11, 0.16, 0.14, 0.05, 0.13, 0.21, 0.1, 0.22, 0.07, 0.02, 0.17, 0.13, 0.19, 0.04, 0.12, 0.14, 0.1]","[0.85, 0.02, 0.07, 0.06]",0.13,0.072,13,A1MAAPY9K1G1YR
454,"[19, 7, 27, 11, 3, 15]",6,"[0.16, 0.14, 0.1, 0.07, 0.08, 0.08, 0.13, 0.08, 0.1, 0.22, 0.2, 0.06, 0.18, 0.04, 0.19, 0.19, 0.09, 0.04, 0.12, 0.1, 0.07, 0.14, 0.18, 0.04, 0.15, 0.04, 0.08, 0.11]","[0.24, 0.22, 0.28, 0.26]",0.13,0.072,14,A1MAAPY9K1G1YR
455,"[3, 13, 19]",1,"[0.19, 0.12, 0.11, 0.16, 0.18, 0.08, 0.11, 0.2, 0.09, 0.03, 0.1, 0.19, 0.06, 0.03, 0.13, 0.19, 0.09, 0.07, 0.1, 0.05, 0.08, 0.2, 0.17, 0.17, 0.13, 0.04, 0.13, 0.14]","[0.16, 0.29, 0.24, 0.31]",0.13,0.072,15,A1MAAPY9K1G1YR
456,"[2, 10, 22, 26, 14, 18, 6]",2,"[0.18, 0.13, 0.14, 0.08, 0.14, 0.15, 0.19, 0.1, 0.05, 0.16, 0.08, 0.23, 0.11, 0.15, 0.19, 0.19, 0.1, 0.18, 0.09, 0.24, 0.14, 0.18, 0.05, 0.06, 0.03, 0.17, 0.14, 0.1]","[0.02, 0.01, 0.91, 0.06]",0.13,0.072,16,A1MAAPY9K1G1YR
457,"[2, 10, 18, 22, 26, 14, 6]",2,"[0.1, 0.16, 0.05, 0.15, 0.17, 0.14, 0.2, 0.02, 0.18, 0.17, 0.05, 0.05, 0.24, 0.13, 0.1, 0.2, 0.05, 0.15, 0.15, 0.06, 0.18, 0.02, 0.1, 0.05, 0.06, 0.15, 0.18, 0.07]","[0.03, 0.01, 0.9, 0.06]",0.13,0.072,17,A1MAAPY9K1G1YR
458,[],2,"[0.2, 0.16, 0.16, 0.23, 0.12, 0.06, 0.19, 0.17, 0.15, 0.13, 0.11, 0.09, 0.17, 0.19, 0.09, 0.07, 0.09, 0.19, 0.15, 0.08, 0.23, 0.23, 0.13, 0.17, 0.15, 0.18, 0.16, 0.22]","[0.27, 0.28, 0.28, 0.17]",0.13,0.072,18,A1MAAPY9K1G1YR
459,[0],1,"[0.21, 0.2, 0.12, 0.19, 0.17, 0.07, 0.12, 0.24, 0.21, 0.14, 0.09, 0.13, 0.02, 0.21, 0.1, 0.02, 0.16, 0.12, 0.18, 0.04, 0.08, 0.15, 0.16, 0.14, 0.11, 0.1, 0.17, 0.18]","[0.33, 0.18, 0.21, 0.28]",0.13,0.072,19,A1MAAPY9K1G1YR
460,"[2, 6, 10, 14, 18, 22, 26, 0, 12, 21, 7, 24, 19, 5, 4, 15, 1, 16, 17, 13, 9, 8, 20, 25, 27, 23, 3]",1,"[8.4, 1.92, 8.83, 5.97, 5.15, 3.19, 5.38, 4.76, 1.16, 1.94, 5.13, 4.86, 3.37, 1.42, 4.37, 4.51, 6.9, 5.98, 6.78, 6.7, 2.28, 2.17, 5.63, 3.28, 3.94, 6.38, 4.16, 1.81]","[0.23, 0.26, 0.33, 0.18]",5.0,2.994,0,A2WAQLPXT615HQ
461,"[3, 7, 11, 15, 19, 23, 27, 1, 5, 9, 13, 17, 25, 21, 22]",6,"[1.77, 1.16, 7.24, 2.89, 5.99, 5.4, 6.38, 6.72, 7.73, 7.53, 9.61, 4.93, 0.14, 2.88, 5.69, 3.91, 8.46, 3.57, 5.84, 3.49, 5.65, 7.55, 3.46, 8.86, 3.08, 8.12, 6.05, 2.87]","[0.01, 0.09, 0.01, 0.89]",5.0,2.994,1,A2WAQLPXT615HQ
462,"[1, 5, 9, 13, 17, 21, 25, 18, 19, 16, 8, 10, 11]",5,"[1.28, 3.09, 7.54, 6.8, 4.8, 0.54, 1.03, 5.91, 4.62, 4.32, 2.5, 2.16, 8.59, 0.9, 3.33, 5.48, 7.44, 9.88, 0.47, 1.85, 2.43, 2.66, 5.87, 2.21, 0.96, 3.79, 6.34, 0.68]","[0.01, 0.86, 0.09, 0.04]",5.0,2.994,2,A2WAQLPXT615HQ
463,"[2, 6, 10, 14, 18, 22, 26, 21, 25, 9, 17]",6,"[3.71, 3.44, 3.93, 5.38, 4.74, 3.74, 2.13, 6.61, 4.18, 2.98, 4.07, 8.23, 1.74, 2.24, 0.82, 1.02, 4.8, 6.13, 4.58, 3.83, 2.69, 3.2, 7.85, 9.33, 7.14, 5.84, 6.66, 8.31]","[0.03, 0.11, 0.85, 0.01]",5.0,2.994,3,A2WAQLPXT615HQ
464,"[2, 6, 10, 14, 18, 26, 22, 7, 11, 23, 5, 4, 9, 21]",2,"[6.79, 4.36, 3.98, 4.29, 5.76, 4.25, 5.98, 7.15, 0.33, 2.82, 5.66, 3.64, 6.25, 6.95, 3.37, 6.59, 3.33, 6.25, 2.58, 2.98, 8.02, 6.75, 5.53, 4.89, 1.31, 3.19, 2.11, 0.35]","[0.04, 0.04, 0.88, 0.04]",5.0,2.994,4,A2WAQLPXT615HQ
465,"[13, 24, 25, 4, 5, 1, 0, 8, 9, 12, 16, 17, 21, 20, 10, 11, 6, 7, 3, 2, 18, 19, 22, 23, 26, 27]",3,"[7.47, 6.49, 1.04, 5.66, 6.86, 6.12, 1.63, 1.39, 6.09, 7.9, 6.83, 7.29, 0.73, 4.54, 6.78, 6.23, 5.65, 6.76, 4.85, 5.57, 5.28, 3.32, 9.53, 7.7, 6.02, 3.53, 5.13, 3.8]","[0.32, 0.33, 0.19, 0.16]",5.0,2.994,5,A2WAQLPXT615HQ
466,"[2, 6, 10, 14, 18, 22, 26, 7, 27, 5, 4, 25, 24, 21, 20, 23, 19, 17, 16, 13, 12, 15, 11, 9, 8, 1, 0]",7,"[0.6, 6.11, 2.43, 2.73, 3.24, 2.76, 7.61, 3.27, 4.46, 4.13, 2.67, 7.02, 2.68, 7.64, 3.51, 3.46, 9.16, 6.91, 3.28, 4.36, 2.15, 5.6, 3.52, 5.9, 9.66, 5.48, 5.72, 3.46]","[0.25, 0.22, 0.27, 0.26]",5.0,2.994,6,A2WAQLPXT615HQ
467,"[2, 6, 10, 14, 18, 22, 26, 5, 4, 7, 3, 1, 0, 23]",2,"[3.27, 4.5, 6.51, 6.66, 6.6, 3.29, 6.9, 3.91, 0.17, 0.77, 4.23, 1.11, 5.87, 4.92, 2.73, 0.25, 4.63, 5.15, 3.4, 4.14, 1.9, 3.7, 4.98, 5.6, 8.73, 6.74, 1.16, 7.14]","[0.02, 0.02, 0.88, 0.08]",5.0,2.994,7,A2WAQLPXT615HQ
468,"[3, 0, 4, 8, 12, 16, 20, 24, 17, 18, 19, 25, 26, 27, 5, 6, 7, 13, 14, 15]",7,"[1.74, 3.58, 5.3, 4.79, 4.29, 7.28, 3.77, 2.0, 2.4, 5.31, 8.91, 3.95, 2.68, 5.75, 5.08, 6.4, 8.05, 3.32, 3.54, 1.7, 5.05, 4.75, 5.68, 7.35, 7.95, 2.23, 8.15, 7.43]","[0.32, 0.2, 0.2, 0.28]",5.0,2.994,8,A2WAQLPXT615HQ
469,"[2, 6, 10, 14, 18, 22, 26, 24, 20, 16, 12, 8, 9, 11, 15, 13, 7, 5, 4]",2,"[3.2, 6.04, 0.08, 7.36, 9.92, 7.05, 5.59, 6.32, 7.53, 8.3, 5.67, 2.07, 3.64, 6.07, 7.81, 0.89, 1.57, 2.7, 1.8, 7.17, 7.09, 7.67, 0.77, 1.67, 7.8, 7.55, 2.74, 3.94]","[0.34, 0.11, 0.36, 0.19]",5.0,2.994,9,A2WAQLPXT615HQ
470,"[3, 7, 11, 15, 19, 23, 27, 26, 25]",7,"[0.21, 0.12, 0.13, 0.13, 0.14, 0.09, 0.11, 0.13, 0.1, 0.17, 0.09, 0.09, 0.04, 0.11, 0.11, 0.14, 0.04, 0.2, 0.12, 0.16, 0.17, 0.11, 0.15, 0.07, 0.03, 0.25, 0.13, 0.19]","[0.23, 0.25, 0.23, 0.29]",0.13,0.072,10,A2WAQLPXT615HQ
471,"[17, 13, 9, 5, 1, 21, 25]",2,"[0.22, 0.12, 0.01, 0.13, 0.08, 0.2, 0.16, 0.16, 0.16, 0.19, 0.13, 0.2, 0.16, 0.05, 0.2, 0.17, 0.09, 0.1, 0.14, 0.11, 0.24, 0.07, 0.16, 0.08, 0.09, 0.14, 0.13, 0.18]","[0.02, 0.93, 0.04, 0.01]",0.13,0.072,11,A2WAQLPXT615HQ
472,"[0, 5, 15, 21, 24, 27, 8, 14, 16]",4,"[0.11, 0.1, 0.06, 0.2, 0.12, 0.14, 0.18, 0.23, 0.08, 0.09, 0.13, 0.13, 0.16, 0.07, 0.12, 0.17, 0.15, 0.16, 0.15, 0.16, 0.08, 0.03, 0.08, 0.14, 0.08, 0.06, 0.15, 0.12]","[0.28, 0.23, 0.22, 0.27]",0.13,0.072,12,A2WAQLPXT615HQ
