,groundtruth,return,action
1301,"(-48, -1, -4, 48, -2, 4, -1, -4, -24)",-50.0,"[2, 5, 8, 1, 7, 9]"
1302,"(48, 2, -4, -48, 1, 4, -1, 4, -48)",5.0,"[2, 5, 8, 1, 7, 9]"
1303,"(-24, 2, 4, -24, 1, 8, -1, -4, 48)",57.0,"[2, 5, 8, 9]"
1304,"(-48, 1, -8, -24, 2, -4, -1, -4, 48)",46.0,"[2, 5, 8, 1, 4, 9]"
1305,"(24, -1, 4, -24, 2, 4, 1, -4, 48)",53.0,"[2, 5, 8, 9]"
1306,"(24, -1, -4, -24, -2, -4, 2, -8, -48)",-4.0,"[2, 5, 8, 1, 4, 7, 9]"
1307,"(-24, 1, 8, 48, 2, -4, 1, -8, 48)",54.0,"[2, 5, 8, 4, 9]"
1308,"(-24, 2, 8, -24, 2, 8, -2, 4, -24)",16.0,"[2, 5, 8, 7, 9]"
1309,"(48, 1, 4, 48, 1, 4, 1, -4, 48)",53.0,"[2, 5, 8, 9]"
1310,"(24, -1, 4, -24, 2, 8, 2, 8, -48)",16.0,"[2, 5, 8, 7, 9]"
1311,"(-48, 1, 8, 48, -1, -4, -2, -8, 24)",76.0,"[2, 5, 8, 4, 9]"
1312,"(-48, 2, -4, -24, -2, -8, -2, 4, -24)",-24.0,"[2, 5, 8, 1, 4, 7, 9]"
1313,"(-48, -2, -4, 48, -1, -8, -2, 4, 48)",43.0,"[2, 5, 8, 1, 4, 9]"
1314,"(48, 2, 4, -24, -2, -4, -2, -4, -48)",-27.0,"[2, 5, 8, 4, 7, 9]"
1315,"(-48, -2, 8, -48, 2, -8, -1, -8, 24)",30.0,"[2, 5, 8, 4, 9]"
1316,"(-24, 1, -8, 24, -1, 4, 1, -4, 24)",25.0,"[2, 5, 8, 1, 9]"
1317,"(48, -2, 4, 24, -2, -4, -2, -8, -48)",21.0,"[2, 5, 8, 4, 7, 9]"
1318,"(-48, 2, 4, -24, -2, -4, -1, 8, -48)",-17.0,"[2, 5, 8, 4, 7, 9]"
1319,"(48, -2, 4, 48, -2, -8, 2, -4, -24)",49.0,"[2, 5, 8, 4, 7, 9]"
1320,"(-48, -1, -8, 24, -2, 8, -2, 8, -48)",-37.0,"[2, 5, 8, 1, 7, 9]"
1321,"(24, -1, -4, 48, -2, -4, -1, -8, 48)",115.0,"[2, 5, 8, 1, 4, 9]"
1322,"(-24, 1, 4, -48, -2, -4, -1, 4, 48)",0.0,"[2, 5, 8, 4, 9]"
1323,"(24, -2, -4, -48, 1, -8, -1, -8, -24)",18.0,"[2, 5, 8, 1, 4, 7, 9]"
1324,"(-24, 2, -4, -48, 1, -8, 1, 4, -24)",1.0,"[2, 5, 8, 1, 4, 7, 9]"
1325,"(-24, 2, 8, -24, 1, 8, 2, -8, 48)",61.0,"[2, 5, 8, 9]"
1326,"(48, 2, -4, 48, -2, -4, 2, -4, -24)",46.0,"[2, 5, 8, 1, 4, 7, 9]"
1327,"(48, -1, 8, -48, 1, -8, 2, -8, -48)",6.0,"[2, 5, 8, 4, 7, 9]"
1328,"(-48, 1, -8, -48, -1, 4, 2, 4, -48)",4.0,"[2, 5, 8, 1, 7, 9]"
1329,"(24, 2, 8, 48, -2, -8, -1, -4, -48)",50.0,"[2, 5, 8, 4, 7, 9]"
1330,"(48, -2, -4, -24, -1, 4, -2, 4, -24)",51.0,"[2, 5, 8, 1, 7, 9]"
1331,"(-24, -1, 4, 48, -1, 8, -2, 8, 48)",57.0,"[2, 5, 8, 9]"
1332,"(-24, -2, 8, 48, -1, 8, -2, -4, -48)",10.0,"[2, 5, 8, 7, 9]"
1333,"(48, -2, -8, -24, 1, -8, 2, 8, -48)",51.0,"[2, 5, 8, 1, 4, 7, 9]"
1334,"(-24, -2, -4, -48, -2, -8, -2, -4, -48)",-80.0,"[2, 5, 8, 1, 4, 7, 9]"
1335,"(-48, -1, -4, -24, -2, -8, 1, 4, -48)",-74.0,"[2, 5, 8, 1, 4, 7, 9]"
1336,"(-48, -2, 4, 24, -1, -4, 1, -4, 24)",48.0,"[2, 5, 8, 4, 9]"
1337,"(-48, -2, 8, 24, 2, -4, -1, -8, -48)",4.0,"[2, 5, 8, 4, 7, 9]"
1338,"(48, -2, -4, -48, 2, -4, -2, -8, 48)",93.0,"[2, 5, 8, 1, 4, 9]"
1339,"(-48, -2, 8, 48, 2, -8, -1, 4, -24)",9.0,"[2, 5, 8, 4, 7, 9]"
1340,"(-48, 1, 4, 48, -1, 4, 1, 8, -24)",12.0,"[2, 5, 8, 7, 9]"
1341,"(-24, 1, -4, -24, -2, 4, 1, 4, -48)",4.0,"[2, 5, 8, 1, 7, 9]"
1342,"(-48, -2, 4, -48, -1, 8, 1, 4, -48)",12.0,"[2, 5, 8, 7, 9]"
1343,"(48, -1, 4, 48, 1, -8, -1, 8, -24)",8.0,"[2, 5, 8, 4, 7, 9]"
1344,"(-48, -2, 4, -24, 2, 8, 1, 8, 24)",33.0,"[2, 5, 8, 9]"
1345,"(-24, 2, -4, 48, -1, 8, -1, -8, -48)",4.0,"[2, 5, 8, 1, 7, 9]"
1346,"(48, 2, 8, -48, -1, 4, -1, 8, 24)",33.0,"[2, 5, 8, 9]"
1347,"(-48, 2, 8, -48, -1, 4, -2, -4, 24)",33.0,"[2, 5, 8, 9]"
1348,"(-24, -2, -4, 24, 2, 8, 2, 8, -24)",-13.0,"[2, 5, 8, 1, 7, 9]"
1349,"(-48, 1, -8, -48, -2, -4, -1, 4, 24)",-28.0,"[2, 5, 8, 1, 4, 9]"
1350,"(-48, 1, -8, -48, -2, -4, 1, 4, -24)",-49.0,"[2, 5, 8, 1, 4, 7, 9]"
1351,"(24, 2, -4, 24, 2, -4, -2, 4, -24)",2.0,"[2, 5, 8, 1, 4, 7, 9]"
1352,"(24, -1, 4, -24, 1, 8, -1, -4, 48)",57.0,"[2, 5, 8, 9]"
1353,"(48, 2, 8, -24, -1, -4, 1, 8, -48)",-13.0,"[2, 5, 8, 4, 7, 9]"
1354,"(24, 1, 4, -24, 1, -8, -2, -4, -24)",-2.0,"[2, 5, 8, 4, 7, 9]"
1355,"(-48, -1, -4, 48, -1, 4, 1, 4, -24)",-45.0,"[2, 5, 8, 1, 7, 9]"
1356,"(24, -1, -8, 48, 1, 8, 1, -4, 24)",52.0,"[2, 5, 8, 1, 9]"
1357,"(24, -1, 4, 48, -2, 8, -2, 4, -48)",12.0,"[2, 5, 8, 7, 9]"
1358,"(-48, 1, 8, -48, 1, 4, -2, -8, -48)",6.0,"[2, 5, 8, 7, 9]"
1359,"(24, 1, 8, 48, 1, 4, 1, -4, 48)",57.0,"[2, 5, 8, 9]"
1360,"(-48, 2, -4, -48, -1, 4, -2, 8, -24)",9.0,"[2, 5, 8, 1, 7, 9]"
1361,"(-48, -1, -8, 24, 1, 4, -2, -8, -24)",-51.0,"[2, 5, 8, 1, 7, 9]"
1362,"(-24, -2, 8, 48, -2, -8, -1, -4, -48)",50.0,"[2, 5, 8, 4, 7, 9]"
1363,"(24, 2, 4, 24, -2, 4, 1, 4, -24)",8.0,"[2, 5, 8, 7, 9]"
1364,"(-24, 2, -4, -48, -1, -8, 2, 4, -24)",-48.0,"[2, 5, 8, 1, 4, 7, 9]"
1365,"(-48, 2, -4, 24, -2, 8, -2, -4, -48)",3.0,"[2, 5, 8, 1, 7, 9]"
1366,"(-24, 1, 4, 24, 1, -4, -2, 4, -48)",4.0,"[2, 5, 8, 4, 7, 9]"
1367,"(-24, 2, -8, -24, -1, -8, -1, -8, 24)",-3.0,"[2, 5, 8, 1, 4, 9]"
1368,"(-24, 2, -8, 48, -2, -8, -2, -8, -48)",42.0,"[2, 5, 8, 1, 4, 7, 9]"
1369,"(-24, -2, 4, -48, -1, -4, -1, 8, 48)",0.0,"[2, 5, 8, 4, 9]"
1370,"(24, -2, -8, -48, -2, 8, 1, -4, 24)",52.0,"[2, 5, 8, 1, 9]"
1371,"(48, 2, 8, 24, -1, 4, -2, -4, -24)",6.0,"[2, 5, 8, 7, 9]"
1372,"(24, -1, -4, 24, 2, 8, 2, 8, 24)",52.0,"[2, 5, 8, 1, 9]"
1373,"(48, 2, -4, 48, 2, 4, -1, 8, 48)",50.0,"[2, 5, 8, 1, 9]"
1374,"(-24, 1, 8, -48, 1, -8, 1, 4, -24)",8.0,"[2, 5, 8, 4, 7, 9]"
1375,"(24, 2, -8, -48, -2, -8, 2, -4, 24)",-27.0,"[2, 5, 8, 1, 4, 9]"
1376,"(24, -2, 4, 48, 2, 8, 2, -8, 24)",33.0,"[2, 5, 8, 9]"
1377,"(24, -1, 8, -48, 1, 8, 2, 8, -24)",20.0,"[2, 5, 8, 7, 9]"
1378,"(-24, -1, 8, -24, 1, 4, 1, -8, -48)",9.0,"[2, 5, 8, 7, 9]"
1379,"(48, 2, -8, 24, 2, 4, 1, -8, 24)",26.0,"[2, 5, 8, 1, 9]"
1380,"(-24, 1, -4, 24, 2, -4, 1, -8, -48)",-2.0,"[2, 5, 8, 1, 4, 7, 9]"
1381,"(-24, 2, -4, 48, -2, 4, 2, -4, -24)",3.0,"[2, 5, 8, 1, 7, 9]"
1382,"(-24, -1, 4, 48, -1, 8, -1, -4, 48)",57.0,"[2, 5, 8, 9]"
1383,"(24, -2, -4, -48, 1, 8, -1, 4, -48)",31.0,"[2, 5, 8, 1, 7, 9]"
1384,"(-24, -1, 4, 24, 2, 4, 2, 4, -48)",8.0,"[2, 5, 8, 7, 9]"
1385,"(-24, -2, -4, 48, 1, -8, -1, -8, 48)",20.0,"[2, 5, 8, 1, 4, 9]"
1386,"(-48, -2, 8, -48, 1, -8, 2, 4, -24)",8.0,"[2, 5, 8, 4, 7, 9]"
1387,"(24, -1, 8, -48, 1, 4, -1, -4, 24)",33.0,"[2, 5, 8, 9]"
1388,"(48, -2, -8, 48, -1, -4, -2, -4, 48)",139.0,"[2, 5, 8, 1, 4, 9]"
1389,"(-48, 1, 8, 48, -1, -8, 2, 4, -24)",55.0,"[2, 5, 8, 4, 7, 9]"
1390,"(48, 1, 8, -48, 2, 8, -1, -4, -24)",11.0,"[2, 5, 8, 7, 9]"
1391,"(-24, 1, 8, 24, 2, -4, 1, -8, 24)",30.0,"[2, 5, 8, 4, 9]"
1392,"(24, 1, 8, -48, 2, -4, -1, -8, 48)",54.0,"[2, 5, 8, 4, 9]"
1393,"(48, -1, 8, -48, 1, 4, -2, 4, -48)",12.0,"[2, 5, 8, 7, 9]"
1394,"(48, -1, -8, 48, 2, 8, 1, -8, -48)",52.0,"[2, 5, 8, 1, 7, 9]"
1395,"(48, -2, -8, -48, 2, 4, -2, -4, -24)",45.0,"[2, 5, 8, 1, 7, 9]"
1396,"(48, -2, -4, 24, 1, 4, 1, -4, -48)",48.0,"[2, 5, 8, 1, 7, 9]"
1397,"(24, 1, 4, 24, 2, 8, 2, 4, 48)",57.0,"[2, 5, 8, 9]"
1398,"(48, -2, -4, -24, -1, -8, 1, 8, 48)",67.0,"[2, 5, 8, 1, 4, 9]"
1399,"(24, 1, 4, 48, -2, 8, -1, -4, -24)",7.0,"[2, 5, 8, 7, 9]"
1400,"(24, -2, -8, -48, 1, 8, 2, 4, -48)",31.0,"[2, 5, 8, 1, 7, 9]"
1401,"(24, 2, 4, 48, -2, -4, -2, -4, -24)",45.0,"[2, 5, 8, 4, 7, 9]"
1402,"(24, 1, -4, 48, -1, 8, -1, 4, -48)",8.0,"[2, 5, 8, 1, 7, 9]"
1403,"(24, 2, -4, -24, -1, 4, -2, -8, -48)",-1.0,"[2, 5, 8, 1, 7, 9]"
1404,"(24, 2, -4, -24, -1, -4, -2, -8, 24)",-3.0,"[2, 5, 8, 1, 4, 9]"
1405,"(24, 2, 4, -48, -1, -8, -2, -8, 24)",-24.0,"[2, 5, 8, 4, 9]"
1406,"(-24, -1, -4, 48, 2, -8, 2, -4, 48)",21.0,"[2, 5, 8, 1, 4, 9]"
1407,"(48, 2, -4, 24, 1, -4, -1, 8, -48)",5.0,"[2, 5, 8, 1, 4, 7, 9]"
1408,"(48, 1, -4, -24, -2, 8, 2, 8, -24)",12.0,"[2, 5, 8, 1, 7, 9]"
1409,"(-48, 2, 4, 48, -2, 4, 1, -4, -48)",5.0,"[2, 5, 8, 7, 9]"
1410,"(-24, 2, -4, 48, -2, 8, -1, 8, 24)",30.0,"[2, 5, 8, 1, 9]"
1411,"(-24, 1, 4, 48, 2, -8, 1, -8, -48)",2.0,"[2, 5, 8, 4, 7, 9]"
1412,"(48, 2, -8, 48, 1, 4, 2, -4, 24)",26.0,"[2, 5, 8, 1, 9]"
1413,"(-48, 2, -8, 48, -2, 8, -1, 4, 48)",54.0,"[2, 5, 8, 1, 9]"
1414,"(-24, 2, 8, 48, 2, -4, -1, 8, -48)",13.0,"[2, 5, 8, 4, 7, 9]"
1415,"(-24, -1, 8, 24, 1, -8, 2, -8, -24)",6.0,"[2, 5, 8, 4, 7, 9]"
1416,"(-24, -2, -4, 48, -2, -8, -1, 4, 24)",43.0,"[2, 5, 8, 1, 4, 9]"
1417,"(48, 1, 8, 48, -1, 4, 2, -4, 48)",57.0,"[2, 5, 8, 9]"
1418,"(24, 1, -4, 24, 1, 4, 1, -8, -24)",1.0,"[2, 5, 8, 1, 7, 9]"
1419,"(24, 1, -4, 24, -1, 4, 2, 8, 48)",49.0,"[2, 5, 8, 1, 9]"
1420,"(-24, 1, 8, -48, 1, 8, -2, -4, 48)",61.0,"[2, 5, 8, 9]"
1421,"(-48, -1, 4, 48, 2, 4, 2, -4, 24)",29.0,"[2, 5, 8, 9]"
1422,"(-24, 2, -8, 48, -2, 4, 1, 4, -48)",5.0,"[2, 5, 8, 1, 7, 9]"
1423,"(-48, -1, -4, -24, -1, -8, -2, -8, 48)",-29.0,"[2, 5, 8, 1, 4, 9]"
1424,"(24, -2, 8, -48, 1, -8, -2, 8, -24)",12.0,"[2, 5, 8, 4, 7, 9]"
1425,"(24, 2, 4, -48, -2, 8, -2, 4, 24)",33.0,"[2, 5, 8, 9]"
1426,"(24, 1, -4, 24, 1, -8, -1, -4, -48)",-5.0,"[2, 5, 8, 1, 4, 7, 9]"
1427,"(-24, 1, 4, 24, 1, -4, -2, -4, -48)",-2.0,"[2, 5, 8, 4, 7, 9]"
1428,"(-24, 2, 4, -48, 2, 4, 2, 4, -24)",8.0,"[2, 5, 8, 7, 9]"
1429,"(-24, -1, -4, -24, -1, 4, 1, 8, 24)",0.0,"[2, 5, 8, 1, 9]"
1430,"(-24, -1, -8, 24, 2, -8, -1, -8, -24)",-29.0,"[2, 5, 8, 1, 4, 7, 9]"
1431,"(-24, -1, 4, 48, 1, 4, 2, -4, 24)",29.0,"[2, 5, 8, 9]"
1432,"(-24, 2, 4, -24, 1, -8, -2, 8, 24)",25.0,"[2, 5, 8, 4, 9]"
1433,"(24, 1, -4, 48, 2, 4, 2, 4, 24)",25.0,"[2, 5, 8, 1, 9]"
1434,"(48, 1, 8, 48, 1, 8, 1, 8, 48)",61.0,"[2, 5, 8, 9]"
1435,"(-48, 1, -4, 48, 2, -4, -1, 8, 48)",46.0,"[2, 5, 8, 1, 4, 9]"
1436,"(48, 2, -4, 48, 1, 8, -2, -4, -24)",3.0,"[2, 5, 8, 1, 7, 9]"
1437,"(-24, -1, 8, 48, -2, 4, -1, -4, -24)",7.0,"[2, 5, 8, 7, 9]"
1438,"(24, 1, 8, -48, -2, -8, -1, -8, -24)",-46.0,"[2, 5, 8, 4, 7, 9]"
1439,"(48, -1, -4, -48, -1, 8, -2, -4, 24)",76.0,"[2, 5, 8, 1, 9]"
1440,"(24, 1, 4, -24, 2, 8, -1, -8, -24)",7.0,"[2, 5, 8, 7, 9]"
1441,"(48, -2, -8, 48, 1, -4, 1, 4, 48)",92.0,"[2, 5, 8, 1, 4, 9]"
1442,"(48, -2, -8, -24, 2, -4, -1, 4, 24)",69.0,"[2, 5, 8, 1, 4, 9]"
1443,"(48, 1, -4, -24, -1, -8, 2, 4, -48)",-25.0,"[2, 5, 8, 1, 4, 7, 9]"
1444,"(48, -1, 8, -24, -1, 8, 2, 8, -24)",20.0,"[2, 5, 8, 7, 9]"
1445,"(24, 2, 8, -24, -2, 8, 2, -8, -48)",14.0,"[2, 5, 8, 7, 9]"
1446,"(-24, 2, -8, -48, 2, -8, 2, 4, -24)",2.0,"[2, 5, 8, 1, 4, 7, 9]"
1447,"(-48, 2, 8, 24, 1, 8, 1, -4, 24)",37.0,"[2, 5, 8, 9]"
1448,"(24, 2, -8, -24, 2, 8, -2, 4, -24)",9.0,"[2, 5, 8, 1, 7, 9]"
1449,"(-24, 1, 4, -48, 2, 4, 2, 4, -24)",8.0,"[2, 5, 8, 7, 9]"
1450,"(48, -2, 8, -48, -2, 4, -1, -8, -48)",7.0,"[2, 5, 8, 7, 9]"
1451,"(-48, -2, -8, -48, -1, -4, -1, 4, 48)",-53.0,"[2, 5, 8, 1, 4, 9]"
1452,"(24, -1, -8, -24, -2, -4, 2, 4, 24)",19.0,"[2, 5, 8, 1, 4, 9]"
1453,"(-24, -1, 4, -48, -2, -8, -1, -4, -24)",-50.0,"[2, 5, 8, 4, 7, 9]"
1454,"(-48, 1, 8, 48, 1, -8, 2, -4, 48)",53.0,"[2, 5, 8, 4, 9]"
1455,"(24, 1, 8, 48, 2, 8, -1, 4, -24)",16.0,"[2, 5, 8, 7, 9]"
1456,"(-48, -2, -4, -24, -2, -4, -2, -8, 48)",-29.0,"[2, 5, 8, 1, 4, 9]"
1457,"(48, -1, 8, -48, -2, 4, 2, -8, -24)",10.0,"[2, 5, 8, 7, 9]"
1458,"(-48, 2, -8, 48, 1, 4, 1, -8, 48)",50.0,"[2, 5, 8, 1, 9]"
1459,"(-48, 1, 4, -24, -2, -4, -2, 4, -48)",-21.0,"[2, 5, 8, 4, 7, 9]"
1460,"(48, -1, 8, 24, 2, -4, 2, -4, -48)",7.0,"[2, 5, 8, 4, 7, 9]"
1461,"(-24, -1, 8, 24, 2, -4, -1, 8, 24)",30.0,"[2, 5, 8, 4, 9]"
1462,"(-48, 1, -4, -24, -2, -4, 1, -4, 48)",20.0,"[2, 5, 8, 1, 4, 9]"
1463,"(48, 1, -4, -48, 2, -4, -2, -4, -48)",-5.0,"[2, 5, 8, 1, 4, 7, 9]"
1464,"(-48, -1, 4, 24, 2, -4, -1, 8, -24)",9.0,"[2, 5, 8, 4, 7, 9]"
1465,"(-24, -2, 4, 48, -2, 4, 2, 8, 24)",29.0,"[2, 5, 8, 9]"
1466,"(-48, 2, -4, 48, 1, -4, -2, -8, 48)",46.0,"[2, 5, 8, 1, 4, 9]"
1467,"(48, 2, -8, -48, 1, 4, 2, 4, -24)",5.0,"[2, 5, 8, 1, 7, 9]"
1468,"(48, 2, -4, -24, -1, -8, 2, -4, 48)",21.0,"[2, 5, 8, 1, 4, 9]"
1469,"(48, 1, 4, -24, -2, 4, 2, 8, -48)",12.0,"[2, 5, 8, 7, 9]"
1470,"(48, -1, 8, -24, -2, 8, -1, -8, 48)",61.0,"[2, 5, 8, 9]"
1471,"(24, 1, 8, 48, 1, -4, 2, 4, 24)",29.0,"[2, 5, 8, 4, 9]"
1472,"(-48, 1, 8, 48, -2, -8, 1, 8, 48)",100.0,"[2, 5, 8, 4, 9]"
1473,"(24, -1, -8, -24, 1, -4, 1, 4, -24)",23.0,"[2, 5, 8, 1, 4, 7, 9]"
1474,"(-48, -1, 4, 48, 2, -8, 1, -8, 24)",26.0,"[2, 5, 8, 4, 9]"
1475,"(48, -2, 8, 48, 1, 8, 2, 8, -48)",20.0,"[2, 5, 8, 7, 9]"
1476,"(-48, -1, 8, 48, -1, -8, -1, 8, 48)",100.0,"[2, 5, 8, 4, 9]"
1477,"(-24, 1, -4, 24, -1, 8, 2, 4, 24)",29.0,"[2, 5, 8, 1, 9]"
1478,"(-48, -1, 8, 24, -2, -8, 1, 8, -24)",35.0,"[2, 5, 8, 4, 7, 9]"
1479,"(-48, -1, -8, -24, 1, -4, 2, 4, -48)",-49.0,"[2, 5, 8, 1, 4, 7, 9]"
1480,"(48, 1, -4, 48, 1, 4, 1, 4, 24)",25.0,"[2, 5, 8, 1, 9]"
1481,"(48, 1, 4, 48, 2, -4, -1, -4, -48)",0.0,"[2, 5, 8, 4, 7, 9]"
1482,"(-24, -1, 4, -48, -2, 8, -2, 4, 48)",57.0,"[2, 5, 8, 9]"
1483,"(48, -2, 4, -48, -2, 8, 1, -8, 24)",33.0,"[2, 5, 8, 9]"
1484,"(-48, 1, 4, -24, 1, 8, -1, 4, -48)",12.0,"[2, 5, 8, 7, 9]"
1485,"(48, 2, -4, -48, 1, -4, -1, 8, -24)",5.0,"[2, 5, 8, 1, 4, 7, 9]"
1486,"(-48, 1, -8, 24, -2, -8, -2, 8, -48)",27.0,"[2, 5, 8, 1, 4, 7, 9]"
1487,"(-48, 2, 4, -24, -2, 8, -1, 4, -24)",12.0,"[2, 5, 8, 7, 9]"
1488,"(-48, -1, 8, -48, -1, 8, 1, 8, 48)",61.0,"[2, 5, 8, 9]"
1489,"(-24, 1, -4, -24, 1, -8, -1, 8, -48)",4.0,"[2, 5, 8, 1, 4, 7, 9]"
1490,"(48, -1, 8, -48, 1, 8, -1, 8, -48)",20.0,"[2, 5, 8, 7, 9]"
1491,"(-24, -1, -4, 24, 2, -8, -2, -8, -48)",-30.0,"[2, 5, 8, 1, 4, 7, 9]"
1492,"(-48, -1, 4, 48, 2, -4, 1, -8, 48)",50.0,"[2, 5, 8, 4, 9]"
1493,"(24, -2, 8, 24, 2, 8, -1, 8, 24)",37.0,"[2, 5, 8, 9]"
1494,"(-48, 1, -8, 48, -1, 8, -1, -4, 48)",53.0,"[2, 5, 8, 1, 9]"
1495,"(48, 1, 8, -24, -2, -4, 1, 8, 24)",4.0,"[2, 5, 8, 4, 9]"
1496,"(-24, 2, -8, -24, 1, -8, -2, -4, -48)",-5.0,"[2, 5, 8, 1, 4, 7, 9]"
1497,"(48, -1, -8, 24, -1, 4, 2, 8, -24)",55.0,"[2, 5, 8, 1, 7, 9]"
1498,"(-48, -1, -8, -48, -2, 8, 1, -4, -48)",-44.0,"[2, 5, 8, 1, 7, 9]"
1499,"(24, -1, 4, 24, -1, 8, -1, 8, 48)",57.0,"[2, 5, 8, 9]"
1500,"(-24, 1, 8, -48, -2, 8, -1, -4, -24)",11.0,"[2, 5, 8, 7, 9]"
1501,"(-24, 2, -8, -24, 1, 4, -1, 4, -24)",5.0,"[2, 5, 8, 1, 7, 9]"
1502,"(-24, 2, 4, 48, 1, -8, -1, -8, 48)",49.0,"[2, 5, 8, 4, 9]"
1503,"(48, 2, 4, -48, 1, 8, 1, -4, -24)",9.0,"[2, 5, 8, 7, 9]"
1504,"(48, -1, -8, 48, 1, -4, 2, 8, -24)",51.0,"[2, 5, 8, 1, 4, 7, 9]"
1505,"(48, -2, 4, -24, -1, -8, 1, -4, -48)",-24.0,"[2, 5, 8, 4, 7, 9]"
1506,"(-24, -1, 8, -48, -1, -4, -2, -8, 48)",4.0,"[2, 5, 8, 4, 9]"
1507,"(24, -1, 8, 48, 1, 8, 1, -4, -24)",13.0,"[2, 5, 8, 7, 9]"
1508,"(48, 1, -8, 48, -1, -4, -2, -4, 24)",68.0,"[2, 5, 8, 1, 4, 9]"
1509,"(-48, 2, -8, -48, 2, -4, 1, 4, -48)",2.0,"[2, 5, 8, 1, 4, 7, 9]"
1510,"(-24, -1, -8, -24, 2, -8, -1, -4, -24)",-29.0,"[2, 5, 8, 1, 4, 7, 9]"
1511,"(48, -2, -4, 48, -1, 4, 2, 4, 24)",72.0,"[2, 5, 8, 1, 9]"
1512,"(-48, -1, 4, 24, 1, -8, -2, 4, -24)",4.0,"[2, 5, 8, 4, 7, 9]"
1513,"(-24, 2, 4, 48, -2, -8, -2, 8, 48)",96.0,"[2, 5, 8, 4, 9]"
1514,"(48, -2, 8, 48, -2, -4, -1, 8, 24)",76.0,"[2, 5, 8, 4, 9]"
1515,"(24, 2, 8, -48, 2, 4, -1, 8, -48)",16.0,"[2, 5, 8, 7, 9]"
1516,"(-48, 2, -8, 48, 2, -4, 1, 8, 48)",47.0,"[2, 5, 8, 1, 4, 9]"
1517,"(-48, 2, 4, -24, -1, 4, 1, -8, 24)",29.0,"[2, 5, 8, 9]"
1518,"(24, -8, 2, -24, 8, -2, -2, -4, -48)",3.0,"[2, 5, 8, 4, 7, 9]"
1519,"(-24, -4, -2, -24, -8, -2, -1, -8, 24)",-29.0,"[2, 5, 8, 1, 4, 9]"
1520,"(-48, -4, -1, 24, -8, -1, -2, 4, 48)",19.0,"[2, 5, 8, 1, 4, 9]"
1521,"(24, -4, -2, 24, 8, 1, -2, 8, 48)",75.0,"[2, 5, 8, 1, 4, 9]"
1522,"(-48, 8, 1, 48, 4, -2, -2, -8, 24)",31.0,"[2, 5, 8, 4, 1, 9]"
1523,"(24, -8, -1, 48, -8, -2, -2, -8, 24)",91.0,"[2, 5, 8, 1, 4, 9]"
1524,"(24, -8, 1, 48, 4, 1, -1, 4, -48)",3.0,"[2, 5, 8, 7, 1, 4, 9]"
1525,"(24, 8, -2, 24, 4, -1, 1, 4, 24)",31.0,"[2, 5, 8, 1, 4, 9]"
1526,"(24, 8, -1, 24, -4, -2, 2, 8, 24)",51.0,"[2, 5, 8, 1, 4, 9]"
1527,"(24, -8, -1, -24, 8, 1, -1, 8, -24)",34.0,"[2, 5, 8, 1, 7, 4, 9]"
1528,"(-24, -8, -2, -48, -4, -1, 2, 4, -24)",-74.0,"[2, 5, 8, 1, 4, 7, 9]"
1529,"(24, -4, 1, -48, 8, -1, 1, 8, 48)",52.0,"[2, 5, 8, 4, 1, 9]"
1530,"(-48, 8, -1, 48, -4, 1, 1, 4, -24)",7.0,"[2, 5, 8, 1, 7, 4, 9]"
1531,"(24, -8, -1, 48, -4, -2, -2, -4, -48)",64.0,"[2, 5, 8, 1, 4, 7, 9]"
1532,"(-48, 4, -1, -48, 4, 2, 2, 8, 48)",50.0,"[2, 5, 8, 1, 9]"
1533,"(24, -8, 1, 24, 8, 2, 2, -8, 48)",47.0,"[2, 5, 8, 1, 9]"
1534,"(48, 4, 2, 24, 4, -1, 2, 8, -24)",9.0,"[2, 5, 8, 4, 7, 9]"
1535,"(-48, 8, -1, 24, 8, 1, 1, -4, 48)",59.0,"[2, 5, 8, 1, 4, 9]"
1536,"(-48, 8, 2, -24, -8, -1, -1, 4, -48)",-23.0,"[2, 5, 8, 4, 7, 9]"
1537,"(-24, -8, -2, 48, 8, -2, -1, -4, -48)",-23.0,"[2, 5, 8, 1, 4, 7, 9]"
1538,"(48, -8, 1, -24, -8, -2, -2, 8, -48)",-21.0,"[2, 5, 8, 4, 7, 1, 9]"
1539,"(24, 8, 1, -48, 8, -2, 1, -4, -48)",11.0,"[2, 5, 8, 4, 7, 1, 9]"
1540,"(-48, 8, -1, -48, -8, 2, -1, -4, -24)",4.0,"[2, 5, 8, 1, 7, 9]"
1541,"(48, 4, 1, -48, -8, 1, 1, 8, -48)",7.0,"[2, 5, 8, 7, 1, 4, 9]"
1542,"(24, 8, 1, 24, 4, 2, -2, -8, -48)",3.0,"[2, 5, 8, 7, 1, 9]"
1543,"(24, 4, -1, -24, -4, 1, -2, -4, 48)",48.0,"[2, 5, 8, 1, 4, 9]"
1544,"(-24, 8, 2, -48, -4, -1, 1, -8, -48)",-50.0,"[2, 5, 8, 4, 7, 9]"
1545,"(-48, 4, 2, -48, 8, -1, 2, 4, 24)",30.0,"[2, 5, 8, 4, 9]"
1546,"(24, -8, -1, 24, -8, -1, -1, -8, -24)",41.0,"[2, 5, 8, 1, 4, 7, 9]"
1547,"(-48, -4, 1, 48, -8, -2, 2, 4, -24)",47.0,"[2, 5, 8, 4, 7, 1, 9]"
